accepted,alpha_high_neg,alpha_high_neg_guard,alpha_high_pos,alpha_low_neg,alpha_low_pos,anchor_distance,beta,fake_brier,fake_logloss,fake_margin,gamma,real_brier,real_logloss,real_margin,residual_scale,semantic_neg_scale,semantic_pos_scale,source_ap,source_auc,source_ba,source_brier,source_flip_rate,source_logloss,source_margin,source_mean_score_drift,target_labels_used_for_selection,tile_scale,variant
True,0.0,0.25,0.2,0.1875,0.15,1.25,0.15000000000000002,0.0003096351339133016,0.004903383821695785,6.307456799106486,0.21,0.00030680682814574346,0.0067933006063460215,5.9992897700667385,1.75,1.25,1.0,100.0,100.0,99.995,0.00030822098102952254,0.0,0.005848342214020903,6.153373284586612,0.007945596240460873,False,0.75,b0p75_sp1p00_sn1p25_g1p75
False,0.0,0.25,0.2,0.1875,0.15,1.5,0.15000000000000002,0.00028682729948216175,0.004039936655313391,6.672770623334963,0.24,0.0002589606555659315,0.0057960786972857305,6.293543447053432,2.0,1.25,1.0,100.0,100.0,99.99000000000001,0.00027289397752404664,5e-05,0.00491800767629956,6.483157035194198,0.00886627659201622,False,0.75,b0p75_sp1p00_sn1p25_g2p00
False,0.0,0.30000000000000004,0.2,0.22499999999999998,0.15,1.0,0.15000000000000002,0.0006990049377204552,0.013553160204189204,4.846197784548998,0.09,0.000393047131376441,0.00945954481652235,5.309709445241094,0.75,1.5,1.0,100.0,100.0,99.995,0.0005460260345484482,0.0,0.011506352510355776,5.077953614895046,0.0060342405922710896,False,0.75,b0p75_sp1p00_sn1p50_g0p75
False,0.0,0.30000000000000004,0.2,0.22499999999999998,0.15,0.75,0.15000000000000002,0.0005119064079271968,0.010165539898446718,5.211511766345799,0.12,0.00030395937024689854,0.007684936665942673,5.603963119614124,1.0,1.5,1.0,100.0,100.0,99.995,0.00040793288908704765,0.0,0.008925238282194695,5.407737442979962,0.005242003593593836,False,0.75,b0p75_sp1p00_sn1p50_g1p00
True,0.0,0.30000000000000004,0.2,0.22499999999999998,0.15,1.0,0.15000000000000002,0.0004070165196085895,0.007785598757528814,5.576825739570707,0.15,0.00024149682101391092,0.0063290607742448966,5.898216775560379,1.25,1.5,1.0,100.0,100.0,99.995,0.0003242566703112502,0.0,0.007057329765886856,5.737521257565543,0.0067367576994001865,False,0.75,b0p75_sp1p00_sn1p50_g1p25
True,0.0,0.30000000000000004,0.2,0.22499999999999998,0.15,1.25,0.15000000000000002,0.0003462308334975052,0.006102931106248616,5.942139588291198,0.18,0.00019631363637419988,0.0052813772863355875,6.1924704709172245,1.5,1.5,1.0,100.0,100.0,99.995,0.00027127223493585254,0.0,0.005692154196292102,6.067305029604212,0.008073093369603157,False,0.75,b0p75_sp1p00_sn1p50_g1p50
True,0.0,0.30000000000000004,0.2,0.22499999999999998,0.15,1.5,0.15000000000000002,0.0003096376750296412,0.00490344934190409,6.307453486900218,0.21,0.0001627962845635417,0.004462497466299796,6.486724142110348,1.75,1.5,1.0,100.0,100.0,99.995,0.00023621697979659144,0.0,0.004682973404101944,6.397088814505283,0.00907106138765812,False,0.75,b0p75_sp1p00_sn1p50_g1p75
False,0.0,0.30000000000000004,0.2,0.22499999999999998,0.15,1.75,0.15000000000000002,0.00028682843144122296,0.004039980239552338,6.672767310890276,0.24,0.00013744287232894564,0.0038151224247037264,6.780977834880352,2.0,1.5,1.0,100.0,100.0,99.99000000000001,0.0002121356518850843,5e-05,0.003927551332128032,6.726872572885314,0.009823142550885677,False,0.75,b0p75_sp1p00_sn1p50_g2p00
True,0.0,0.35000000000000003,0.2,0.2625,0.15,1.25,0.15000000000000002,0.0006990630793128226,0.013553487054024541,4.846194472128153,0.09,0.00021746364943292927,0.006224524034660533,5.797143817126751,0.75,1.75,1.0,100.0,100.0,99.995,0.0004582633643728759,0.0,0.009889005544342536,5.321669144627452,0.007600025739520788,False,0.75,b0p75_sp1p00_sn1p75_g0p75
True,0.0,0.35000000000000003,0.2,0.2625,0.15,1.0,0.15000000000000002,0.0005119345176080006,0.01016576332404848,5.2115084539726375,0.12,0.00016959577321889788,0.005071529708195107,6.091397508263588,1.0,1.75,1.0,100.0,100.0,99.995,0.0003407651454134492,0.0,0.0076186465161217935,5.651452981118113,0.0065116798505187035,False,0.75,b0p75_sp1p00_sn1p75_g1p00
True,0.0,0.35000000000000003,0.2,0.2625,0.15,1.25,0.15000000000000002,0.00040702967271323586,0.007785749832053826,5.5768224271737035,0.15,0.00013557117311722863,0.004188713565175808,6.385651179689169,1.25,1.75,1.0,100.0,100.0,99.995,0.00027130042291523233,0.0,0.005987231698614817,5.981236803431436,0.007777735125273466,False,0.75,b0p75_sp1p00_sn1p75_g1p25
True,0.0,0.35000000000000003,0.2,0.2625,0.15,1.5,0.15000000000000002,0.0003462368502563372,0.006103032491728594,5.942136275798827,0.18,0.00011065905821813342,0.00350488996753394,6.679904871034622,1.5,1.75,1.0,100.0,100.0,99.995,0.00022844795423723535,0.0,0.004803961229631267,6.311020573416725,0.00893784686923027,False,0.75,b0p75_sp1p00_sn1p75_g1p50
